dataset,dataset_family,scan_key,re,re_index,ion_type,pos,charge,ion_type_is_c,base_ion_spec,truth,candidate_group,in_manual_annotation,in_fragments_selected,manual_row_count,manual_matched_rows,manual_selected_rows,manual_labels_json,manual_best_ion_score,manual_best_gof_confidence,manual_best_peaks_matched,manual_best_ion_corr_score,manual_min_abs_ppm_error,fragments_status,fragments_stage,fragments_label,fragments_variant_suffix,fragments_score,fragments_css,fragments_rawcos,fragments_coverage,fragments_match_count,fragments_fit_score,fragments_correlation,fragments_pc_missing_peaks,fragments_obs_rel_int,fragments_abs_anchor_ppm,fragments_raw_candidate,fragments_selected_final,diagnose_best_label,diagnose_reason,diagnose_ok,diagnose_isodec_accepted,diagnose_final_cosine,diagnose_isodec_css,diagnose_raw_cosine,diagnose_abs_anchor_ppm,diagnose_matched_peaks,diagnose_area_covered,diagnose_top_peaks
S20G,S20G,S20G:RE8,RE8,8,c,21,2,1,c21^2+,1,tp_selected,1,1,1,1,0,[],6.234,97.94,3.0,4.005,11.981,selected_final,accepted,c21-OxidizedLoop^2+ | -13.7 ppm | score=0.590 | css=0.940,-OxidizedLoop,0.5899708196751831,0.939735105957253,0.9185069477069441,0.8124560949825117,4.0,0.7073710376280122,0.8862323069607686,42.857142857142854,0.00038569424964936884,13.652403677998295,1,1,c21-OxidizedLoop^2+,ok,1,1,0.939735105957253,0.939735105957253,0.9185069477069441,13.652403677998295,4.0,0.41564412462688594,1.0
S20G,S20G,S20G:RE12,RE12,12,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,0,"[""c3 1+""]",9.0,99.64,2.0,5.355,2.308,selected_final,accepted,c3-ThiylRadical^1+ | -4.0 ppm | score=0.549 | css=0.933 | %H=100 | %2H=0 | +mix,-ThiylRadical,0.5494083188079188,0.9329631121701406,0.5397769780209195,0.8567256824513229,2.0,0.8208560829358318,0.9828988156536641,33.33333333333333,0.0006823451473998013,3.9980136371167854,1,1,c3^1+,ok,1,1,0.9329394724531308,0.9329394724531308,0.9843536395160367,5.509650960437,2.0,0.3388473726434727,0.0
S20G,S20G,S20G:RE12,RE12,12,c,4,1,1,c4^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c4^1+ | 11.9 ppm | score=0.572 | css=0.934 | %H=100 | %2H=0 | -mix,-Thiol,0.5718032655535373,0.9338854810570884,0.5869677671632705,0.9388481314573731,3.0,0.8053042261622694,0.9039459062784082,25.0,0.0002649884067572044,11.866898099131783,1,1,c4-ThiylRadical^1+,ok,1,1,0.9338546416330699,0.9338546416330699,0.9338546416330699,13.052092221295846,3.0,0.24513823680173666,0.0
S20G,S20G,S20G:RE12,RE12,12,c,7,1,1,c7^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c7-OxidizedLoop^1+ | -5.7 ppm | score=0.673 | css=0.999,-OxidizedLoop,0.6726327798908732,0.9985277694801655,0.9985277694801656,0.9643959745138921,3.0,0.846499404159902,0.989468773672548,40.0,0.0010533289168598874,5.704544424906598,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9985277694801655,0.9985277694801655,0.9985277694801656,5.704544424906598,3.0,0.48812159067232963,1.0
S20G,S20G,S20G:RE12,RE12,12,c,8,1,1,c8^1+,1,tp_selected,1,1,1,1,0,"[""c8 1+""]",4.229,100.0,2.0,2.688,10.957,selected_final,accepted,c8-OxidizedLoop^1+ | -0.8 ppm | score=0.598 | css=0.947,-OxidizedLoop,0.5984061278928874,0.9467900992908885,0.9758477403685829,0.959921665515957,3.0,0.791008530344108,0.9579350664654621,40.0,0.00028274263000993707,0.7670001690941763,1,1,c8-OxidizedLoop^1+,ok,1,1,0.9467900992908885,0.9467900992908885,0.9758477403685829,0.7670001690941763,3.0,0.3615394541136267,1.0
S20G,S20G,S20G:RE12,RE12,12,c,9,1,1,c9^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c9-OxidizedLoop^1+ | -8.2 ppm | score=0.633 | css=0.965,-OxidizedLoop,0.6332704413009628,0.9651547106924033,0.9651547106924034,0.9532905962895332,3.0,0.733435718817043,0.9403852490477824,40.0,0.0005349453461411063,8.24617159833185,1,1,c9-OxidizedLoop^1+,ok,1,1,0.9651547106924033,0.9651547106924033,0.9651547106924034,8.24617159833185,3.0,0.5118562843231742,1.0
S20G,S20G,S20G:RE12,RE12,12,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,0,"[""c10 1+""]",2.17,83.31,2.0,1.952,0.607,selected_final,accepted,c10-OxidizedLoop^1+ | -4.1 ppm | score=0.835 | css=0.992,-OxidizedLoop,0.8346775135408245,0.9922490147802193,0.9989357121185054,1.0,5.0,0.9438912348674066,0.9988093722407848,0.0,0.004537926465717125,4.121643320202919,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9922490147802193,0.9922490147802193,0.9989357121185054,4.121643320202919,5.0,0.7317602132983585,1.0
S20G,S20G,S20G:RE12,RE12,12,c,12,1,1,c12^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c12-OxidizedLoop^1+ | -15.0 ppm | score=0.640 | css=0.918 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.6398170857829827,0.9176390728440865,0.853076810508935,0.995344715529508,5.0,0.6510331108818618,0.8788270295550136,16.666666666666664,0.024965220271613117,15.021988402840911,1,1,c12-OxidizedLoop^1+,ok,1,1,0.7811143096199917,0.7811143096199917,0.9278535675484929,20.85585537982296,5.0,0.2501225668486441,0.0
S20G,S20G,S20G:RE15,RE15,15,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,0,"[""c3 1+""]",6.075,99.6,3.0,3.729,4.949,selected_final,accepted,c3-ThiylRadical^1+ | -1.0 ppm | score=0.784 | css=0.945 | %H=100 | %2H=0 | +mix,-ThiylRadical,0.7841115761264493,0.9453818078071947,0.5500020481313371,1.0,3.0,0.901053974847625,0.9964876261738227,0.0,0.000777676120768527,0.96921542721777,1,1,c3^1+,ok,1,1,0.945395760560474,0.945395760560474,0.9847652921110901,2.4808573290007074,3.0,0.5121707275618547,0.0
S20G,S20G,S20G:RE15,RE15,15,c,5,1,1,c5^1+,1,fn_missed,1,0,1,1,0,"[""c5 1+""]",14.309,100.0,2.0,8.799,4.277,trace_only,quality_gates,c5-ThiylRadical^1+,-ThiylRadical,0.44764648659668377,0.8322271487394918,0.563420443145026,0.3737750836998675,2.0,0.128,0.155,75.0,0.0001372369624885636,1.2031420449930736,0,0,c5^1+,failed_isodec_rules,0,0,,0.9624489899558297,0.9624489899558296,2.228799670255551,1.0,1.0,1.0
S20G,S20G,S20G:RE15,RE15,15,c,6,1,1,c6^1+,1,tp_selected,1,1,1,1,0,"[""c6 1+""]",5.47,96.69,1.0,3.838,6.362,selected_final,accepted,c6-Persulfide^1+ | 8.6 ppm | score=0.787 | css=0.953 | %H=100 | %2H=0 | -mix,-Persulfide,0.7867210685736269,0.9528511955105434,0.6185046936494714,0.9745052473677356,3.0,0.7997630810462112,0.901503593457769,25.0,0.00044638609332113446,8.593117971076053,1,1,c6^1+,ok,1,1,0.8454805128533623,0.8454805128533623,0.8454805128533623,6.399362608320298,2.0,0.5061743268646268,1.0
S20G,S20G,S20G:RE15,RE15,15,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,0,"[""c7 1+""]",4.798,97.89,3.0,3.833,5.203,selected_final,accepted,c7-OxidizedLoop^1+ | 4.1 ppm | score=0.659 | css=0.996,-OxidizedLoop,0.6589533588189284,0.9961103612365587,0.9961103612365589,0.9643959745138921,3.0,0.8071384711648295,0.9789752754152157,40.0,0.0011546203110704481,4.060724205320556,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9961103612365587,0.9961103612365587,0.9961103612365589,4.060724205320556,3.0,0.5892120218759046,1.0
S20G,S20G,S20G:RE15,RE15,15,c,8,1,1,c8^1+,1,tp_selected,1,1,1,1,0,"[""c8 1+""]",9.946,96.25,1.0,6.642,0.953,selected_final,accepted,c8-OxidizedLoop^1+ | -4.2 ppm | score=0.634 | css=0.894,-OxidizedLoop,0.6344239842487631,0.8939335943025798,0.9899434086186762,0.959921665515957,3.0,0.8397164266303214,0.9882539362142899,40.0,0.00048307410795974385,4.230871900314831,1,1,c8-OxidizedLoop^1+,ok,1,1,0.8939335943025798,0.8939335943025798,0.9899434086186762,4.230871900314831,3.0,0.6330638713978007,0.0
S20G,S20G,S20G:RE15,RE15,15,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,0,"[""c10 1+""]",6.415,99.91,3.0,3.746,7.8,selected_final,accepted,c10-OxidizedLoop^1+ | 3.5 ppm | score=0.794 | css=0.992,-OxidizedLoop,0.7940157269712718,0.9920224870596541,0.9974414473060914,0.9879676256039553,4.0,0.9266429168320934,0.9942901813443222,20.0,0.005,3.4931794648683736,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9920224870596541,0.9920224870596541,0.9974414473060914,3.4931794648683736,4.0,0.5860552695165288,1.0
S20G,S20G,S20G:RE15,RE15,15,c,12,1,1,c12^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c12-OxidizedLoop^1+ | -18.3 ppm | score=0.545 | css=0.925,-OxidizedLoop,0.5454790898653277,0.9253375920038346,0.9808780038622896,0.995344715529508,5.0,0.8546088746355895,0.9793435038007885,16.666666666666664,0.001999085086916743,18.330284840958765,1,1,c12-OxidizedLoop^1+,ok,1,1,0.9253375920038346,0.9253375920038346,0.9808780038622896,18.330284840958765,5.0,0.20864402511494204,0.0
S20G,S20G,S20G:RE15,RE15,15,c,14,1,1,c14^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c14-OxidizedLoop^1+ | 0.5 ppm | score=0.537 | css=0.829,-OxidizedLoop,0.5374106701927963,0.8285502795168104,0.8975084540122272,0.9936671173153997,5.0,0.7026726759227893,0.8798469008549017,16.666666666666664,0.0011436413540713633,0.47462133619207675,1,1,c14-OxidizedLoop^1+,ok,1,1,0.8285502795168104,0.8285502795168104,0.8975084540122272,0.47462133619207675,5.0,0.13033502719299764,0.0
S20G,S20G,S20G:RE15,RE15,15,c,16,1,1,c16^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c16-OxidizedLoop^1+ | -25.5 ppm | score=0.441 | css=0.964 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.44084356179827033,0.9642724110382248,0.4555202414825567,0.8691955216538263,3.0,0.7283096019965075,0.9360748190554424,50.0,0.0002744739249771272,25.49756429113317,1,1,c16-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.6642827862659636,,,,
S20G,S20G,S20G:RE15,RE15,15,c,18,2,1,c18^2+,1,fn_missed,1,0,1,1,0,"[""c18 2+""]",1.941,56.52,2.0,1.61,1.341,trace_only,quality_gates,c18-OxidizedLoop^2+,-OxidizedLoop,0.5424064960787006,0.8345036996522809,0.5642533922778797,0.7022325759733861,6.0,0.47,0.711,53.8,0.0003202195791399817,13.101468878422244,0,0,c18-OxidizedLoop^2+,ok,1,1,0.8948652582919071,0.8948652582919071,0.8981430505587653,13.101468878422244,6.0,0.8036428788477912,0.0
S20G,S20G,S20G:RE18,RE18,18,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,0,"[""c3 1+""]",6.102,99.53,3.0,4.79,13.18,selected_final,accepted,c3^1+ | 6.1 ppm | score=0.696 | css=0.885,-Thiol,0.696104700289495,0.885395326410249,0.9149566974164478,1.0,3.0,0.7969479354241651,0.8813734483009946,0.0,0.000758414595784838,6.054833814123705,1,1,c3^1+,ok,1,1,0.885395326410249,0.885395326410249,0.9149566974164478,6.054833814123705,3.0,0.3320241451664346,1.0
S20G,S20G,S20G:RE18,RE18,18,c,6,1,1,c6^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c6-Persulfide^1+ | -8.6 ppm | score=0.472 | css=0.975 | %H=100 | %2H=0 | -mix,-Persulfide,0.4723848379303189,0.9754147512715142,0.6562423531589184,0.8713174129893934,2.0,0.7763235327695783,0.9556038737018445,50.0,0.00021107266435986159,8.64107398369131,1,1,c6^1+,failed_isodec_rules,0,0,,0.0,0.2705065496019008,20.128141257872446,0.0,0.0,0.0
S20G,S20G,S20G:RE18,RE18,18,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,0,"[""c7 1+""]",5.033,97.41,2.0,3.219,5.704,selected_final,accepted,c7-OxidizedLoop^1+ | 6.6 ppm | score=0.720 | css=0.984,-OxidizedLoop,0.7197147116975363,0.9844572922832414,0.9873903060009651,0.9643959745138921,3.0,0.7931812361655426,0.9761781995486022,40.0,0.001399811261402957,6.637670093818456,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9844572922832414,0.9844572922832414,0.9873903060009651,6.637670093818456,3.0,0.5884366411818512,1.0
S20G,S20G,S20G:RE18,RE18,18,c,8,1,1,c8^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c8-OxidizedLoop^1+ | 8.0 ppm | score=0.696 | css=0.995,-OxidizedLoop,0.6955279802446791,0.9948427446171624,0.9984837580523729,0.9919781189514284,4.0,0.9518005478902971,0.9914271342113333,20.0,0.0003384712173639509,8.016388863754417,1,1,c8-OxidizedLoop^1+,ok,1,1,0.9948427446171624,0.9948427446171624,0.9984837580523729,8.016388863754417,4.0,0.5148893385958568,0.0
S20G,S20G,S20G:RE18,RE18,18,c,9,1,1,c9^1+,1,fn_missed,1,0,1,1,0,"[""c9 1+""]",1.787,93.32,2.0,0.879,3.327,trace_only,quality_gates,c9-OxidizedLoop^1+,-OxidizedLoop,0.5848629237882839,0.9062310194402183,0.9062310194402186,0.9532905962895332,3.0,0.73,0.808,40.0,0.0004089336269267065,14.736224241618812,0,0,c9-OxidizedLoop^1+,ok,1,1,0.9062310194402183,0.9062310194402183,0.9062310194402186,14.736224241618812,3.0,0.23379137143321246,0.0
S20G,S20G,S20G:RE18,RE18,18,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,0,"[""c10 1+""]",8.433,99.96,3.0,5.13,1.533,selected_final,accepted,c10-OxidizedLoop^1+ | 7.9 ppm | score=0.850 | css=0.991,-OxidizedLoop,0.849836026291746,0.9907777591748691,0.9934686076537811,1.0,5.0,0.903130851051027,0.987041280433036,0.0,0.004992135891789871,7.927126909287555,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9907777591748691,0.9907777591748691,0.9934686076537811,7.927126909287555,5.0,0.6487174434364826,1.0
S20G,S20G,S20G:RE18,RE18,18,c,35,2,1,c35^2+,1,fn_missed,1,0,1,1,0,"[""c35 2+""]",4.086,94.32,4.0,3.509,3.139,trace_only,quality_gates,c35-OxidizedLoop^2+,-OxidizedLoop,0.28289555271739486,0.6100264808226288,0.4958179234325909,0.5240518492184525,11.0,0.292,0.167,56.0,0.00032620320855614973,8.096435463919315,0,0,c35-OxidizedLoop^2+,failed_isodec_rules,0,0,,0.6314741433528139,0.6365203347605697,3.0378752338418664,8.0,0.06957941912409155,0.0
S20G,S20G,S20G:RE22,RE22,22,c,2,1,1,c2^1+,1,fn_missed,1,0,1,1,0,"[""c2 1+""]",14.676,93.5,3.0,8.934,17.488,trace_only,quality_gates,c2-Thiol^1+,-Thiol,0.7557236764109744,0.9907279659306152,0.5395048095610011,0.846903798685784,1.0,0.831,0.998,66.7,8.38333535770679e-05,16.42826399438721,0,0,c2^1+,failed_isodec_rules,0,0,,0.5087895309161798,0.5627461176857893,27.803870749236527,2.0,0.22292309316770348,0.0
S20G,S20G,S20G:RE22,RE22,22,c,3,1,1,c3^1+,1,fn_missed,1,0,1,1,0,"[""c3 1+""]",3.04,98.93,3.0,1.781,20.809,trace_only,quality_gates,c3-Persulfide^1+,-Persulfide,0.48137356319672375,0.8817207440470975,0.585527119237262,0.772990421163567,2.0,0.732,0.793,50.0,4.2001700473703394e-05,10.985453542989088,0,0,c3-Persulfide^1+,failed_isodec_rules,0,0,,0.1821991875983706,0.1821991875983706,21.02200719418595,1.0,0.04807073643410854,0.0
S20G,S20G,S20G:RE22,RE22,22,c,6,1,1,c6^1+,1,fn_missed,1,0,1,1,0,"[""c6 1+""]",2.529,98.98,3.0,1.802,7.463,trace_only,quality_gates,c6-ThiylRadical^1+,-ThiylRadical,0.41722401568616724,0.636011605084232,0.3825259145253612,1.0,4.0,0.745,0.028,0.0,5.101421110166404e-05,22.122766493490847,0,0,c6^1+,failed_isodec_rules,0,0,,0.6360505795133421,0.5685521601960591,21.2599649722037,4.0,0.15874100538073288,0.0
S20G,S20G,S20G:RE22,RE22,22,c,7,2,1,c7^2+,1,fn_missed,1,0,1,1,0,"[""c7 2+""]",5.725,94.67,1.0,3.631,7.496,trace_only,quality_gates,c7-OxidizedLoop^2+,-OxidizedLoop,0.603321224328391,0.9277211810683073,0.9277211810683073,0.6293391066805316,1.0,0.542,0.941,80.0,6.29782582290781e-05,28.738442952041098,0,0,c7-OxidizedLoop^2+,failed_isodec_rules,0,0,,0.9277211810683073,0.9277211810683073,28.738442952041098,1.0,1.0,1.0
S20G,S20G,S20G:RE22,RE22,22,c,9,1,1,c9^1+,1,tp_selected,1,1,1,1,0,"[""c9 1+""]",3.47,98.12,2.0,2.821,10.986,selected_final,accepted,c9-OxidizedLoop^1+ | 29.9 ppm | score=0.580 | css=0.991 | %H=100 | %2H=0 | +mix,-OxidizedLoop,0.580386012035067,0.9910050336488572,0.5817529017725179,0.9532905962895332,3.0,0.8374913275743101,0.9856774179570458,40.0,0.0001639742499696344,29.871551505541646,1,1,c9-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.5793688454643636,,,,
S20G,S20G,S20G:RE22,RE22,22,c,10,1,1,c10^1+,1,fn_missed,1,0,1,1,0,"[""c10 1+""]",4.135,98.74,3.0,4.068,1.713,trace_only,quality_gates,c10-OxidizedLoop^1+,-OxidizedLoop,0.370496396715112,0.4982557639331665,0.6976041139909465,0.9879676256039553,4.0,0.636,0.939,20.0,0.001377383699744929,26.716632660622466,0,0,c10-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.27959389845381294,,,,
S20G,S20G,S20G:RE22,RE22,22,c,18,1,1,c18^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c18-OxidizedLoop^1+ | 9.1 ppm | score=0.526 | css=0.944 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.5262452471548255,0.9439306757612898,0.6659282803655702,0.9960528499535528,6.0,0.6625897365247594,0.8657454253341597,14.285714285714285,0.0003725252034495324,9.087642179922065,1,1,c18-OxidizedLoop^1+,ok,1,1,0.8965701826522623,0.8965701826522623,0.8888896391792966,3.165411988063709,6.0,0.13007012370344137,0.0
S20G,S20G,S20G:RE25,RE25,25,c,3,1,1,c3^1+,1,tp_selected,1,1,1,1,0,"[""c3 1+""]",5.274,100.0,2.0,2.642,12.155,selected_final,accepted,c3^1+ | 12.7 ppm | score=0.783 | css=0.991,-Thiol,0.7827659079149871,0.9905223470238701,0.9941696502297191,1.0,3.0,0.8964760252082143,0.994141290510226,0.0,0.0013449387491940683,12.663110828024237,1,1,c3^1+,ok,1,1,0.9905223470238701,0.9905223470238701,0.9941696502297191,12.663110828024237,3.0,0.7052502062561745,0.0
S20G,S20G,S20G:RE25,RE25,25,c,5,1,1,c5^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c5^1+ | 27.7 ppm | score=0.491 | css=0.982,-Thiol,0.4907709540104297,0.9823858236102765,0.9624489899558297,0.9200869722155781,2.0,0.7631408872633441,0.9891542321216973,50.0,0.00013539651837524177,27.66289749846755,1,1,c5^1+,ok,1,1,0.9823858236102765,0.9823858236102765,0.9624489899558297,27.66289749846755,2.0,0.27978783860579653,0.0
S20G,S20G,S20G:RE25,RE25,25,c,6,1,1,c6^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c6-Persulfide^1+ | 15.6 ppm | score=0.721 | css=0.996 | %H=100 | %2H=0 | -mix,-Persulfide,0.7212154293173892,0.9958167583635852,0.6850797655848313,0.9745052473677356,3.0,0.9511660328312223,0.9998367946319033,25.0,0.00018555770470664087,15.636657291613439,1,1,c6-Persulfide^1+,failed_isodec_rules,0,0,,0.3976825658806096,0.9883673943598009,19.98696835304522,2.0,0.18995981053538105,0.0
S20G,S20G,S20G:RE25,RE25,25,c,7,1,1,c7^1+,1,tp_selected,1,1,1,1,0,"[""c7 1+""]",6.616,99.66,5.0,6.451,8.672,selected_final,accepted,c7-OxidizedLoop^1+ | 17.8 ppm | score=0.755 | css=0.988,-OxidizedLoop,0.7545803157253245,0.9876593306867881,0.9876593306867881,1.0,5.0,0.9554355196683526,0.993948056177102,0.0,0.001131399097356544,17.75922603391931,1,1,c7-OxidizedLoop^1+,ok,1,1,0.9876593306867881,0.9876593306867881,0.9876593306867881,17.75922603391931,5.0,0.48378297486231353,1.0
S20G,S20G,S20G:RE25,RE25,25,c,8,1,1,c8^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c8-OxidizedLoop^1+ | 14.8 ppm | score=0.503 | css=0.917,-OxidizedLoop,0.5028235318628795,0.9173240070771358,0.9611641449471611,0.8784732112037976,3.0,0.8283939544536182,0.9541243159652585,40.0,0.0001031592520954223,14.820422621539413,1,1,c8-OxidizedLoop^1+,ok,1,1,0.9173240070771358,0.9173240070771358,0.9611641449471611,14.820422621539413,3.0,0.2289228682491722,0.0
S20G,S20G,S20G:RE25,RE25,25,c,9,1,1,c9^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c9-OxidizedLoop^1+ | 13.6 ppm | score=0.679 | css=0.976,-OxidizedLoop,0.6792777723626113,0.976271434230502,0.9779825160117832,0.9902952053657548,4.0,0.8122362297524018,0.960478085224214,20.0,0.00034442295293359124,13.636588077052995,1,1,c9-OxidizedLoop^1+,ok,1,1,0.976271434230502,0.976271434230502,0.9779825160117832,13.636588077052995,4.0,0.4700306560778322,0.0
S20G,S20G,S20G:RE25,RE25,25,c,10,1,1,c10^1+,1,tp_selected,1,1,1,1,0,"[""c10 1+""]",10.399,99.96,3.0,6.567,8.365,selected_final,accepted,c10-OxidizedLoop^1+ | 17.0 ppm | score=0.857 | css=0.997,-OxidizedLoop,0.857313836733672,0.9974816694570372,0.9981463837070472,1.0,5.0,0.9198622585501669,0.9987082845776014,0.0,0.004549323017408124,16.98780212196784,1,1,c10-OxidizedLoop^1+,ok,1,1,0.9974816694570372,0.9974816694570372,0.9981463837070472,16.98780212196784,5.0,0.8505093235178809,1.0
S20G,S20G,S20G:RE25,RE25,25,c,11,1,1,c11^1+,1,tp_selected,1,1,1,1,0,"[""c11 1+""]",2.097,97.79,2.0,1.257,8.182,selected_final,accepted,c11-OxidizedLoop^1+ | 26.0 ppm | score=0.462 | css=0.955,-OxidizedLoop,0.4617894762706574,0.9546643403207159,0.9814285222358995,0.9334199045259978,3.0,0.6332925541299931,0.8720104799557781,40.0,0.00015899419729206962,25.983799556365422,1,1,c11-OxidizedLoop^1+,ok,1,1,0.9546643403207159,0.9546643403207159,0.9814285222358995,25.983799556365422,3.0,0.17273518124458087,0.0
S20G,S20G,S20G:RE25,RE25,25,c,12,1,1,c12^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c12-OxidizedLoop^1+ | 6.0 ppm | score=0.627 | css=0.936 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.6272145898335115,0.9360118879471455,0.8369713287216256,0.995344715529508,5.0,0.6729129296621991,0.9021881591023825,16.666666666666664,0.0225531914893617,5.980281330801858,1,1,c12-OxidizedLoop^1+,ok,1,1,0.750598507640617,0.750598507640617,0.869772085952602,1.2635505938358613,5.0,0.28076282623480026,0.0
S20G,S20G,S20G:RE25,RE25,25,c,13,1,1,c13^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c13-OxidizedLoop^1+ | -22.9 ppm | score=0.572 | css=0.888 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.5718226033455321,0.8879781468872315,0.6970871027898213,0.9947154688021329,5.0,0.7732245491294337,0.9070101241408504,16.666666666666664,0.002629271437782076,22.906856010097247,1,1,c13-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.9453021379075421,,,,
S20G,S20G,S20G:RE25,RE25,25,c,14,1,1,c14^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c14-OxidizedLoop^1+ | 14.7 ppm | score=0.467 | css=0.955,-OxidizedLoop,0.4665515167931828,0.955012525824682,0.9650583690185331,0.9018087202517382,3.0,0.7802765953940083,0.9784901677154885,50.0,0.0007885235332043842,14.686446656504538,1,1,c14-OxidizedLoop^1+,ok_diagnose_override,1,0,0.962451242586738,0.962451242586738,0.9650583690185331,14.686446656504538,5.0,0.06793979402861576,0.0
S20G,S20G,S20G:RE25,RE25,25,c,18,1,1,c18^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c18-OxidizedLoop^1+ | -6.2 ppm | score=0.521 | css=0.939 | %H=0 | %2H=100 | -mix,-OxidizedLoop,0.5213743714605694,0.9386736400171977,0.5481208510320681,0.9960528499535528,6.0,0.7348300474574289,0.8460988748394622,14.285714285714285,0.00026718246292714375,6.161599557394398,1,1,c18-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.5607047091922577,0.800028112617527,25.374850195653526,6.0,0.059689706572336555,0.0
S20G,S20G,S20G:RE25,RE25,25,c,21,1,1,c21^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c21-OxidizedLoop^1+ | 29.4 ppm | score=0.449 | css=0.930 | %H=100 | %2H=0 | -mix,-OxidizedLoop,0.4487563731830341,0.930468934380104,0.5177661884840093,0.9762409157968546,5.0,0.6986045071703632,0.854433791554394,28.57142857142857,0.0001591231463571889,29.380186711003397,1,1,c21-OxidizedLoop^1+,failed_isodec_rules,0,0,,0.9312723606833446,0.910842591011597,15.613491982216399,5.0,0.0771072428783976,0.0
S20G,S20G,S20G:RE30,RE30,30,b,24,1,0,b24^1+,1,fn_missed,1,0,1,1,0,"[""b24 1+""]",4.071,90.5,7.0,4.942,0.778,trace_only,anchor_search,b24-OxidizedLoop^1+,-OxidizedLoop,,,0.37411919677624045,,,,,,,,0,0,b24-OxidizedLoop^1+,anchor_outside_ppm,0,0,,,0.37411919677624045,,,,
S20G,S20G,S20G:RE30,RE30,30,b,36,2,0,b36^2+,1,fn_missed,1,0,1,1,0,"[""b36 2+""]",1.698,87.94,6.0,2.226,7.37,trace_only,quality_gates,b36-OxidizedLoop^2+,-OxidizedLoop,0.47604845784749733,0.7984003244883736,0.8464169226093903,0.8821076390923271,8.0,0.647,0.447,11.1,0.00014521040974529347,16.67736549586692,0,0,b36-OxidizedLoop^2+,ok,1,1,0.7984003244883736,0.7984003244883736,0.8464169226093903,16.67736549586692,8.0,0.1337146770436057,0.0
S20G,S20G,S20G:RE30,RE30,30,c,3,1,1,c3^1+,0,fp_selected,0,1,0,0,0,[],,,,,,selected_final,accepted,c3^1+ | 16.5 ppm | score=0.753 | css=0.978,-Thiol,0.7533179095359321,0.9775362019438534,0.9926590424531387,1.0,3.0,0.8602381092460819,0.9965005454097151,0.0,0.001146594684385382,16.517939086158968,1,1,c3^1+,ok,1,1,0.9775362019438534,0.9775362019438534,0.9926590424531387,16.517939086158968,3.0,0.6816170921861789,0.0
